energy,intensity_weighted_mean_freq,intensity_weighted_bandwidth,spectral_edge_freq,spectral_entropy,peak_freq,bandwidth,0.5-4Hz (relative power),0.5-4Hz (absolute power),4-8Hz (relative power),4-8Hz (absolute power),8-12Hz (relative power),8-12Hz (absolute power),12-30Hz (relative power),12-30Hz (absolute power),30-40Hz (relative power),30-40Hz (absolute power),label
2849.754946191292,5.871099492313367,5.745529866122658,12.8851171875,4.1597029129061935,1.356328125,16.9541015625,0.44606108580775394,1913.5237829707348,0.2103489604463444,902.3601281164563,0.2068593605826956,887.3903570590875,0.11099832246561053,476.16332530594497,0.0025172591203784294,10.798599895844994,0
1592.3097711467683,4.276637242432744,5.331450575261004,10.850625,3.6158887031055973,1.356328125,17.632265625000002,0.6307591184080245,1448.7837084374698,0.21140948205468993,485.58412311672396,0.06496822079465912,149.22479454761242,0.0805282855305622,184.9645367625257,0.0031340966889908894,7.198672347595904,0
1169.1627953772022,7.142018869170661,7.248384493974761,14.919609375,4.144037727625662,0.6781640625,21.023085937500003,0.4448615876180446,769.5807279439629,0.08467191396363369,146.47673568186198,0.10906250349712629,188.6708206975453,0.2934407974258533,507.6329104983059,0.010393785850203806,17.980552835596303,0
2020.5333617764404,9.633760825903101,4.36168881606645,12.8851171875,4.043830850198464,11.528789062500001,15.5977734375,0.08386714288443285,235.20495894490583,0.19029740716489296,533.6880725890172,0.5753800907333345,1613.650423326512,0.1489144944212957,417.62991252637,0.0011987241878559263,3.36181564906097,0
777.6328479864742,8.873897936212074,7.213831141427615,19.666757812500002,4.760711636064448,0.6781640625,23.057578125000003,0.2690316995786007,314.17154582211435,0.22166435725970862,258.85661014308005,0.19907204340685902,232.47361446648915,0.27923939173347806,326.0919493604236,0.0067598195046837594,7.894024929372683,0
1626.6482116172758,9.057544827405655,5.737133550969553,13.563281250000001,4.315366496197048,11.528789062500001,18.98859375,0.19605776963118027,450.7700127555913,0.14896797847326954,342.5026087101372,0.4033199923032476,927.3009604114482,0.23108568581888478,531.3051236896608,0.010130507100344863,23.29175132122292,0
1605.8215643803724,7.480449609525781,6.306363611574054,16.2759375,4.588203357472448,0.6781640625,21.70125,0.3195405244134961,749.6814806006968,0.18265001242521847,428.5194561722704,0.26237190861025134,615.5568570715417,0.1827230774563463,428.6908757467253,0.005557696414758443,13.039041243963474,0
751.6646651413269,8.659581238454253,7.261182118707473,18.3104296875,4.734066843371257,0.6781640625,23.7357421875,0.24023173476460052,273.5733453129049,0.21208647913104173,241.52182744868736,0.250327347412205,285.0701216555258,0.2191662738439935,249.58422239267225,0.010170271892121524,11.58179749647082,0
1258.047789252281,7.125406362295267,7.23214800124971,18.3104296875,4.3766350560446385,1.356328125,24.413906250000004,0.5080348975296686,966.2932592522297,0.15295739741632164,290.92824684848466,0.12376969959055951,235.41262026600594,0.2068865326015928,393.50261734984673,0.005771646059297764,10.977794456656255,0
2767.0478214021696,6.9981491850869215,5.666308934757109,10.850625,3.7011329763547254,0.6781640625,17.632265625000002,0.24019478055653082,1002.8866978209543,0.0681735626767925,284.64548227569435,0.49145006264923313,2051.954373580536,0.09422452827005486,393.4162340727979,0.0012751478203053186,5.324132288705628,0
1353.4005948632582,8.12689380740054,6.475020546637614,17.632265625000002,4.302157797927939,3.3908203125000003,21.023085937500003,0.34177852704358846,624.2582577798278,0.23992308460276554,438.21935828105234,0.23695068753284063,432.7902769623639,0.16666627243842697,304.4158384174952,0.008665686840049662,15.827871388026288,0
1964.4277551472442,5.605006589349764,5.978951860348136,12.206953125000002,4.177136311641917,1.356328125,18.98859375,0.46136795831226496,1342.1784391358767,0.26990320492232744,785.1829668137358,0.13980815054780255,406.7198033586003,0.09735623074990819,283.22173543665076,0.0035757296934118433,10.402255319661915,0
1158.3265972124323,12.703799530636934,7.126958647942685,21.023085937500003,4.943863551181497,12.8851171875,25.770234375,0.047591176414895776,78.41893619957108,0.23160347518412422,381.62742575907714,0.16353663430822704,269.46946594275585,0.5360983865998027,883.362596649419,0.007799966335070754,12.852488811292925,0
1146.072602244789,10.396582877825526,7.232177651612931,18.98859375,4.681531077853134,2.0344921875,27.126562500000002,0.2690758785056658,443.90740780691203,0.08210007488381352,135.44443903640223,0.25633421078336144,422.88686623641956,0.38156386390777297,629.4842431835536,0.010635150755740775,17.545319297423386,0
1053.6515893322269,9.821500170372907,5.713198322001582,16.2759375,4.3065215247229185,9.494296875,24.413906250000004,0.07334749436808467,112.49856203113733,0.2635124437528881,404.16883023627935,0.4694930719742741,720.0967931587479,0.19129859120296042,293.40901982167327,0.002170910673393383,3.329688780221942,0
752.6817937341618,11.30891506403824,6.190216446673197,21.023085937500003,4.418753156250342,11.528789062500001,23.057578125000003,0.08672756221201813,91.4657614084864,0.23039382791583599,242.9809665654081,0.3363507100492874,354.7266060555771,0.330538851598747,348.59722751871146,0.01571973185125203,16.578550189120378,0
1943.644355607488,8.526554113719683,5.386869310380957,14.241445312500002,4.160929443949769,8.816132812500001,18.3104296875,0.24476826526147014,700.4298547499396,0.09970597628509278,285.3190237405411,0.44639129766986496,1277.3951372108631,0.20221822903821882,578.6684995365927,0.003015924689531169,8.630382251426614,0
2073.0066578130386,11.231594973917588,5.350016664575758,18.3104296875,4.2221893766560346,11.528789062500001,20.344921875,0.12494987686355966,367.7336252922562,0.04867583058293714,143.25536041880986,0.39095533572969016,1150.6007572317856,0.4339723425799475,1277.201921437337,0.0013992484536098698,4.1180569316799716,0
1318.4627467360679,8.06951408346325,6.258249884369378,16.9541015625,4.416501287876283,3.3908203125000003,19.666757812500002,0.42459558881855264,814.7304155524822,0.13873681536576038,266.21355994274757,0.12832623904174312,246.2373439905087,0.3048844236772033,585.0240081136546,0.002062045807559054,3.956733140717533,0
1647.0297517055028,9.085323208369612,5.972389101509843,16.2759375,4.466838758795969,4.7471484375,24.413906250000004,0.13217738209652385,312.2856602907856,0.39963517210585825,944.1882689533295,0.22491120094312067,531.3809501993696,0.23712296524307822,560.2327765651149,0.005131596242236999,12.124040402634364,0
1699.2567741132766,9.952631436024348,7.359141729658526,20.344921875,4.625779950280858,0.6781640625,23.7357421875,0.21946032230376072,548.9794191642593,0.10776071933794429,269.56315606328474,0.18275836847263657,457.1695781647743,0.4426133438674827,1107.1961158172296,0.007780771750220411,19.463580073364728,0
3668.04937956838,7.4491904772405695,6.490247609383463,16.9541015625,4.239143898781311,2.0344921875,22.3794140625,0.4384050751143831,2331.005849803649,0.2339086781859771,1243.6956780874266,0.11049074871501634,587.4808395789904,0.21439933277650383,1139.9642186296248,0.002560049224337648,13.611817144588004,0
2146.9053483663656,7.806466227017739,5.691344252899274,16.2759375,4.456973767955253,5.4253125,18.98859375,0.2043896882017802,643.6966099243974,0.33949906060187973,1069.204597867008,0.2610943464567954,822.2799651161731,0.17175689776132813,540.924220751051,0.004341490580166512,13.672914681062412,0
1673.0393984086973,8.705184067724957,6.0730233069139965,16.9541015625,4.462936960366684,4.7471484375,23.057578125000003,0.14717167572808088,359.7026642957055,0.3992074666479724,975.7039773422656,0.22098018134034678,540.098219249293,0.22579859233072608,551.8749097186837,0.006550439880768763,16.00994665423786,0
1524.4859379359289,8.026576902832105,7.059915442589177,18.3104296875,4.424534749116508,8.816132812500001,21.70125,0.371760781010423,812.5212235519986,0.1078758084728314,235.77361671603697,0.2883356451964529,630.1870535991487,0.21629472293383184,472.7342471370326,0.004216901617354767,9.216469936443977,0
1091.0785969806711,10.915288237079567,7.5084222429845395,22.3794140625,4.811254714190239,10.1724609375,25.770234375,0.18810439560024336,300.5924114228908,0.11815340563594841,188.8101392027798,0.30989269336051456,495.21113891211496,0.3532511781123477,564.4983634110798,0.012718111193936822,20.32364900528132,0
1751.037297190395,11.224364760131788,7.34255600433627,23.7357421875,4.7501948465728345,12.206953125000002,24.413906250000004,0.2086613981144521,542.7621159446252,0.1543233891701827,401.42014767777425,0.14120979639383902,367.3095674399268,0.4732086943791352,1230.8925108597932,0.014458481488550605,37.60885375534342,0
1741.2695343760008,9.698956116199927,6.4548928532885546,19.666757812500002,4.707584197045453,8.816132812500001,23.7357421875,0.12549008504035725,328.2918920870041,0.2843334203813742,743.8384995161299,0.3540025767419111,926.098469730912,0.22641639376894243,592.3230212651282,0.004467050436001039,11.686153844036655,0
1500.1043822668044,10.988804990335721,7.187169064154004,21.70125,4.7472931740680355,11.528789062500001,27.126562500000002,0.13185039176634275,276.9120408136929,0.17231911564235888,361.904408052863,0.36267580296032015,761.6913033482806,0.3052264568513316,641.0362528677016,0.01804012843738616,37.887856950706,0
374.29047965884416,8.574718051386558,7.96055312064009,20.344921875,4.569361068528831,2.71265625,26.448398437500003,0.42694328833089357,232.28083509361278,0.18052994509422313,98.21830569073241,0.11796538093690455,64.17971179095731,0.2664566265262032,144.96718748688858,0.007705792640801121,4.192378703647097,0
834.6382166110743,11.855732418547696,6.306362584809245,18.3104296875,4.5361733287471555,12.206953125000002,23.7357421875,0.09458344836330704,114.20747473609323,0.169768477571578,204.99177656080005,0.17596692838288777,212.47627228056285,0.5420966052181869,654.5699635222445,0.006729888134804112,8.126194830411242,0
1248.102442821008,6.61212846326535,6.043165543081734,12.8851171875,3.7558471380771974,1.356328125,16.9541015625,0.47747804964251356,928.7067231417888,0.09424987847558426,183.3183658622747,0.25514844118804186,496.2700859398491,0.16995693571790746,330.57048164616555,0.0018121908654788476,3.5247564608391846,0
857.7130519070325,10.875522523963072,5.496346489221667,18.98859375,4.128093213820627,10.850625,23.057578125000003,0.10113902335750351,131.05761939367562,0.09341813213004674,121.05276083091073,0.4988124854635688,646.3694694541236,0.28729260664981376,372.27851176530925,0.003885520990210208,5.034922368996037,0
884.0619038004257,10.72815648969433,6.674802717821275,18.3104296875,4.638481775477909,14.241445312500002,22.3794140625,0.19257738810953848,241.83773800472179,0.1588685936188299,199.5063994684338,0.16647762902096574,209.0617887491509,0.46404220089230425,582.7419164013943,0.012762990973464982,16.027701369808813,0
638.8753452097848,6.805964621729414,7.13654194630429,17.632265625000002,4.255556571145568,1.356328125,22.3794140625,0.49702807413092387,485.48033048755093,0.1662173644413911,162.3555392980076,0.10167653791262625,99.31422750105901,0.2213343239033377,216.19193423775565,0.009723733445256268,9.497816264866307,0
991.067183006255,5.9130017639997785,6.703801312947871,16.2759375,4.007831137172514,1.356328125,19.666757812500002,0.5267126166951245,786.0957529771887,0.20422900621613221,304.80294060276964,0.09344644298201682,139.46476623229975,0.1527456072040501,227.9661988399396,0.006964166353799208,10.39371645983749,0
790.0126760900138,9.954261013458378,6.897770661543739,18.98859375,4.499277028240334,10.1724609375,21.70125,0.24495039607750638,283.419502562749,0.10574794452970955,122.35550672945278,0.3368874151744588,389.7950979355992,0.30814364911460146,356.5371648645823,0.0033372327403862435,3.8613403299707683,0
713.8617695122268,8.016331242372177,7.0064800012993995,18.3104296875,4.43073926619589,1.356328125,21.70125,0.3000199200247249,326.00134157859594,0.23732835617514866,257.88075172263643,0.19850694505566058,215.69744567454347,0.23786448451902922,258.46330823871364,0.004339764261486508,4.715583456134692,0
872.2548553950813,8.01884674853905,5.867137578045954,15.5977734375,4.278276513424253,5.4253125,20.344921875,0.18822933703855796,243.56049986653812,0.373639081017395,483.4725700788552,0.2655016191121667,343.54744102981164,0.15895415531836662,205.67969974454155,0.0037423352838069387,4.842417588739034,0
704.6849754628704,6.145757792702035,5.97498677626153,16.2759375,4.02686423460207,2.0344921875,20.344921875,0.4519622795956229,482.5143526787834,0.3201167579871548,341.7562421359613,0.09774289203427391,104.35018674803285,0.12561328877915867,134.10458673090517,0.004376569650582459,4.67242017142188,0
681.8724333460761,8.968734534809883,6.349063166505312,18.98859375,4.268938859600783,8.13796875,21.70125,0.21471208516939091,226.48265411966733,0.21256346851244565,224.2162497728101,0.3769218270841282,397.58477370428596,0.18162658933468045,191.5834033224949,0.009266468447041843,9.774458510551394,0
1412.2009834207224,5.834043093031654,5.082113005724989,12.206953125000002,4.055055725409627,6.103476562500001,17.632265625000002,0.3842142318871115,785.3069055359034,0.41212137105276525,842.3471379939726,0.08620384643354138,176.1946077726422,0.10367505689231785,211.90453489834923,0.0014461680970858691,2.9558660220086095,0
519.060571951504,5.843283757038485,6.2211959331945454,12.8851171875,3.8900544130081522,1.356328125,21.70125,0.5094466721516728,443.21702097574115,0.28976872983352486,252.09789410598577,0.0867694988040659,75.48919420568237,0.11008249254730357,95.77142628556457,0.003557605185589854,3.095105451381848,0
1046.3567047789402,4.988204814853819,5.263427706567092,11.528789062500001,4.034613667616224,0.6781640625,15.5977734375,0.451590044909086,656.3963294876776,0.3757882476654145,546.2167052018234,0.049351769540906726,71.73391164301366,0.0973323257095706,141.47473368046298,0.0017182243845552875,2.497477949243479,0
810.3570467304143,6.766939703510719,4.7335405139349,11.528789062500001,4.001316212976137,6.103476562500001,16.2759375,0.2295499553678915,275.2531732289174,0.5413038764772542,649.0770579444819,0.13101162759149457,157.0959409103339,0.08944205512323748,107.24989884372026,0.0033256313704580886,3.9877619938594995,0
375.30134733016814,7.863976854158321,7.059036373560138,18.98859375,4.336118085419816,4.7471484375,24.413906250000004,0.19673808329107345,115.05794599497112,0.5467133634333533,319.7333001947463,0.062105447420444264,36.32100656751298,0.17914896331738484,104.77133558290578,0.014372340155208012,8.405347402682096,0
596.4597787330251,7.57321730472614,7.087135113540375,16.9541015625,4.5015856507530065,0.6781640625,23.057578125000003,0.37840459626784834,325.4066564425417,0.17361849082250477,149.3021309792999,0.16511279793140718,141.98771378744314,0.23696718264098182,203.7784407228217,0.005636098205991783,4.846727261461185,0
1171.0285965901837,3.7153037073270014,5.527070594529543,10.1724609375,3.2295171662192446,0.6781640625,16.9541015625,0.6949411996002914,1216.6297338714505,0.1550401725086907,271.42797682325386,0.054217762677563654,94.91873875868859,0.0647999884994665,113.44498327099315,0.005282910479885683,9.248762305223558,0
853.129546639325,3.968081847024734,5.863896792340094,10.850625,3.400104159431274,1.356328125,19.666757812500002,0.7094400094941867,934.3126660343712,0.10078370693246069,132.72932546337546,0.06614093329501411,87.10576073222228,0.08811972329217814,116.05121292500301,0.003408766058707876,4.4892496357367175,0
1052.067907965821,7.534743634434849,6.587330367976844,18.3104296875,4.359026462646934,2.0344921875,19.666757812500002,0.43792837083980535,696.934073762796,0.08651911636022473,137.68945845562928,0.19580475233971625,311.6103289872309,0.24795461755275497,394.6033945869905,0.0033059153877012474,5.261145959206536,0
1167.769254591007,7.104816167105315,6.242021867421694,16.9541015625,4.363774885018752,0.6781640625,20.344921875,0.34163375790721284,575.0626875527337,0.2747287554289274,462.4433411170259,0.1809626111541149,304.60937512243584,0.19937271689615702,335.5985986435615,0.003044967726045905,5.125510238736055,0
1204.9080769202915,4.870494693873825,6.006833819312819,15.5977734375,3.6591630890082496,1.356328125,17.632265625000002,0.6772074208786322,1230.9723134772787,0.07171628310746564,130.35999932819692,0.05613539993873877,102.03834305434424,0.17221073489240254,313.0306021471004,0.0017951296456086975,3.263039985562435,0
1899.5528525337536,4.5949299582673735,4.902105759364015,11.528789062500001,3.6681836029180026,1.356328125,15.5977734375,0.6894568812179167,2013.930003399582,0.12685628524651985,370.55207647863415,0.09385943349490038,274.16700647552454,0.08283733544108393,241.9710351599855,0.0030554483510246843,8.925081866028203,0
877.3886576579409,9.206943589908684,6.286289625147588,18.3104296875,4.7209145952240945,2.71265625,20.344921875,0.2564820075815192,336.2881878591885,0.16441849469377595,215.57846553244767,0.24875839715928552,326.161321740528,0.31955740596592846,418.98994000625714,0.0026905129803391557,3.5276850142492164,0
1090.2385708604334,5.1966420210804785,6.532217919418308,13.563281250000001,3.849281505236539,0.6781640625,18.3104296875,0.5246597769599878,846.7548852790984,0.04257368616011541,68.71019720493288,0.14874781918297225,240.06594006042758,0.17491588537070682,282.2989048422139,0.0010676324810259328,1.7230652294892745,0
